site_date_key,site_number,sample_date,sample_trip,water_depth,temperature,salinity,lat,lon,notes,extra bags,drop_processing.sample_key,drop_processing.date,drop_processing.bag_photo,drop_processing.sample_type,drop_processing.sample_trip,drop_processing.site_label,drop_processing.bag_number,drop_processing.site_date_key,drop_processing.species_key,drop_processing.bag_code,drop_processing.species_code,drop_processing.count,drop_processing.tin_key,drop_processing.tin_preweight,drop_processing.length,drop_processing.gut_contents,drop_processing.comments,grinding_inventory.tissue_type,grinding_inventory.date,grinding_inventory.vial_code,grinding_inventory.box_code,grinding_inventory.box_position,grinding_inventory.notes,grinding_inventory.decarbonated,grinding_inventory.duplicate,grinding_inventory.initials,tin_weights.tin_weight,composite_vials.composite_vial,composite_vials.box_position,composite_vials.box_code,composite_vials.donor_vial_code,final_vial,wrapping_inventory.vial_code,wrapping_inventory.date,wrapping_inventory.box_code,wrapping_inventory.box_position,wrapping_inventory.tray_code,wrapping_inventory.weight,wrapping_inventory.tray_position,wrapping_inventory.notes,wrapping_inventory.initials,tray_inventory.Analysis Type,tray_inventory.Status,tray_inventory.Notes,isotope_data.Content.Name,isotope_data.wsu_projid,isotope_data.wsu_id,isotope_data.tray_code,isotope_data.nelson_id,isotope_data.analysis,isotope_data.d15N,isotope_data.ucn,isotope_data.wtn,isotope_data.ucn_perc,isotope_data.d13C,isotope_data.ucc,isotope_data.wtc,isotope_data.ucc_perc,isotope_data.amount,isotope_data.analyst_comments,isotope_data.area_all_n,isotope_data.area_all_c,isotope_data.mgN,isotope_data.ucn_mg,isotope_data.mgC,isotope_data.ucc_mg,isotope_data.cn_ratio,isotope_data.cn_ratio_estimate,isotope_data.d34S,isotope_data.ucs,isotope_data.wts,isotope_data.ucs_perc,isotope_data.area_all_s,isotope_data.mgS,isotope_data.ucs_mg,isotope_data.Uc S_Percents_balance,isotope_data.Uc N_Percents_balance,isotope_data.Uc C_Percents_balance
79464cf2,98,9/25/22 12:29,2209,,33.1,23.3,29.12692,-90.2252,,"",6151ed7f,3/20/23 01:00,Fourchon Mangrove Project/Sample Photos/6151ed7f.bag_photo.212925.jpg,DS,2209,98,138,79464cf2,6333b032,2209-DS-98,CALSAP,1,10fcc8dd9,1.01,NA,NA,,Animal,5/24/24 00:00,0762e8b17,17ef23343_PFFW-FA22,H8,,FALSE,,,1.04,,,,,0762e8b17,0762e8b17,7/12/24 00:00,17ef23343_PFFW-FA22,H8,010139743_2024-T5,3.2,A7,,LW,S,Data recieved,"PFFW priority 1 tray
",3955,3955,345606,010139743_2024-T5,0762e8b17,K-209854.2,,,,,,,,,3.2,,,,,,,,,,14.36193903,0.700603908,0.502736589,0.010407595,11.617,0.016087571,0.001544543,0.048266982,,
79464cf2,98,9/25/22 12:29,2209,,33.1,23.3,29.12692,-90.2252,,"",6151ed7f,3/20/23 01:00,Fourchon Mangrove Project/Sample Photos/6151ed7f.bag_photo.212925.jpg,DS,2209,98,138,79464cf2,6333b032,2209-DS-98,CALSAP,1,10fcc8dd9,1.01,NA,NA,,Animal,5/24/24 00:00,0762e8b17,17ef23343_PFFW-FA22,H8,,FALSE,,,1.04,,,,,0762e8b17,0762e8b17,7/12/24 00:00,17ef23343_PFFW-FA22,H8,010139743_2024-T5,3.2,A7,,LW,S,Data recieved,"PFFW priority 1 tray
",3954,3954,345579,1016f0211_2024-T5,0762e8b17,Y19604.3,5.617723863,0.238476597,8.308364633,0.197138349,-19.74188624,0.137895811,41.72987049,1.136334197,0.4,,24.09,59.081,0.033233459,0.000827008,0.166919482,0.004714587,,,,,,,,,,,0.206752039,1.178646745
bac32223,112,9/28/22 11:32,2209,28.5,26.6,24.4,29.15986,-90.1909,,"",94eaa2a2,1/12/23 00:00,,DS,2209,112,23,bac32223,6333b032,2209-DS-112,CALSAP,1,23CALSAP,1.01,NA,NA,,"Animal",1/16/25 00:00,0c2604bb4,04cd8cc81_PFFW-FA22,C8,,FALSE,FALSE,,1.1,,,,,0c2604bb4,0c2604bb4,2/3/25 00:00,04cd8cc81_PFFW-FA22,,d5e5be06_2025-T4,0.8,C4,,DD,C/N,Shipped,PFFW FA22 Consumers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bac32223,112,9/28/22 11:32,2209,28.5,26.6,24.4,29.15986,-90.1909,,"",94eaa2a2,1/12/23 00:00,,DS,2209,112,23,bac32223,6333b032,2209-DS-112,CALSAP,1,23CALSAP,1.01,NA,NA,,"Animal",1/16/25 00:00,0c2604bb4,04cd8cc81_PFFW-FA22,C8,,FALSE,FALSE,,1.1,,,,,0c2604bb4,0c2604bb4,2/4/25 00:00,04cd8cc81_PFFW-FA22,,b19292a6_2025-T4,3.3,C4,,AOD,S,Data recieved,PFFW Consumers FA22,4181,4181,366941,b19292a6_2025-T4,0c2604bb4,K-214293.2,,,,,,,,,3.3, ,,,,,,,,,15.30455053,0.859573953,0.570903298,0.021276942,16.354,0.018839809,0.001851047,0.056092329,,
9db4ff53,19,9/25/22 10:58,2209,48,32.5,25.1,29.12095,-90.2227,,"",13414921,5/15/23 01:00,Fourchon Mangrove Project/Sample Photos/13414921.bag_photo.202451.jpg,DS,2209,19,79,9db4ff53,39396706,2209-DS-19,MENBER,2,142368f9e,1.02,NA,NA,,Animal,5/14/24 00:00,23a23f878,17ef23343_PFFW-FA22,A4,,FALSE,,,1.49,,,,,23a23f878,23a23f878,6/4/24 00:00,17ef23343_PFFW-FA22,A4,1016f0211_2024-T5,0.5,F1,,LW,C/N,Data recieved,PFFW priority 1 ,3954,3954,345580,1016f0211_2024-T5,23a23f878,Y19605.3,7.356584884,0.238361884,12.48134757,0.442128906,-19.8174188,0.137880234,40.9630913,1.277496145,0.5,,45.072,72.859,0.062406738,0.002242132,0.204815457,0.00650462,,,,,,,,,,,0.448426354,1.300924093
9db4ff53,19,9/25/22 10:58,2209,48,32.5,25.1,29.12095,-90.2227,,"",13414921,5/15/23 01:00,Fourchon Mangrove Project/Sample Photos/13414921.bag_photo.202451.jpg,DS,2209,19,79,9db4ff53,39396706,2209-DS-19,MENBER,2,142368f9e,1.02,NA,NA,,Animal,5/14/24 00:00,23a23f878,17ef23343_PFFW-FA22,A4,,FALSE,,,1.49,,,,,23a23f878,23a23f878,6/4/24 00:00,17ef23343_PFFW-FA22,A4,1016f0211_2024-T5,0.5,F1,,LW,C/N,Data recieved,PFFW priority 1 ,3955,3955,345608,010139743_2024-T5,23a23f878,K-209856.2,,,,,,,,,3.3,,,,,,,,,,15.50521183,0.703097972,0.937691832,0.00516693,23.982,0.03094383,0.002818238,0.08540116,,
9db4ff53,19,9/25/22 10:58,2209,48,32.5,25.1,29.12095,-90.2227,,"",13414921,5/15/23 01:00,Fourchon Mangrove Project/Sample Photos/13414921.bag_photo.202451.jpg,DS,2209,19,79,9db4ff53,39396706,2209-DS-19,MENBER,2,142368f9e,1.02,NA,NA,,Animal,5/14/24 00:00,23a23f878,17ef23343_PFFW-FA22,A4,,FALSE,,,1.49,,,,,23a23f878,23a23f878,7/12/24 00:00,17ef23343_PFFW-FA22,A4,010139743_2024-T5,3.3,A9,,LW,S,Data recieved,"PFFW priority 1 tray
",3955,3955,345608,010139743_2024-T5,23a23f878,K-209856.2,,,,,,,,,3.3,,,,,,,,,,15.50521183,0.703097972,0.937691832,0.00516693,23.982,0.03094383,0.002818238,0.08540116,,
9db4ff53,19,9/25/22 10:58,2209,48,32.5,25.1,29.12095,-90.2227,,"",13414921,5/15/23 01:00,Fourchon Mangrove Project/Sample Photos/13414921.bag_photo.202451.jpg,DS,2209,19,79,9db4ff53,39396706,2209-DS-19,MENBER,2,142368f9e,1.02,NA,NA,,Animal,5/14/24 00:00,23a23f878,17ef23343_PFFW-FA22,A4,,FALSE,,,1.49,,,,,23a23f878,23a23f878,7/12/24 00:00,17ef23343_PFFW-FA22,A4,010139743_2024-T5,3.3,A9,,LW,S,Data recieved,"PFFW priority 1 tray
",3954,3954,345580,1016f0211_2024-T5,23a23f878,Y19605.3,7.356584884,0.238361884,12.48134757,0.442128906,-19.8174188,0.137880234,40.9630913,1.277496145,0.5,,45.072,72.859,0.062406738,0.002242132,0.204815457,0.00650462,,,,,,,,,,,0.448426354,1.300924093
8245cd67,102,5/22/23 12:32,2305,31,27.9,31.4,29.126512,-90.168268,,"",8A97DD3B,7/25/24 13:18,,DS,2305,102,,8245cd67,569400cb,,PENSETS,6,18d6d46b4,1.012,,,,Animal,5/23/25 10:21,f26a283d,d15a2b41_PFFW-SP23,J4,,FALSE,FALSE,HL,1.167,,,,,f26a283d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79464cf2,98,9/25/22 12:29,2209,,33.1,23.3,29.12692,-90.2252,,"",31d03a84,5/15/23 01:00,Fourchon Mangrove Project/Sample Photos/31d03a84.bag_photo.163240.jpg,DS,2209,98,139,79464cf2,569400cb,2209-DS-98,PENSETS,41,247e1e5f5,1.01,NA,NA,,Animal,5/24/24 00:00,078da8a47,17ef23343_PFFW-FA22,H5,,FALSE,,,3.8,,,,,078da8a47,078da8a47,6/4/24 00:00,17ef23343_PFFW-FA22,H5,1016f0211_2024-T5,0.3,F2,,LW,C/N,Data recieved,PFFW priority 1 ,3954,3954,345581,1016f0211_2024-T5,078da8a47,Y19606.3,6.28761447,0.238624457,12.30970996,0.321658976,-20.18275075,0.137923158,51.16572957,1.30007927,0.3,,26.748,54.201,0.03692913,0.001033226,0.153497189,0.004191419,,,,,,,,,,,0.344408758,1.397139684
a45372ac,87,9/28/22 07:30,2209,17,26,21.7,29.10404,-90.2012,,"",1fdc9ded,1/18/23 00:00,Fourchon Mangrove Project/Sample Photos/1fdc9ded.bag_photo.190150.jpg,DS,2209,87,118,a45372ac,6333b032,2209-DS-87,CALSAP,1,f9a523f6,1.04,NA,NA,,Animal,4/10/25 13:17,12085164f,04cd8cc81_PFFW-FA22,F8,,FALSE,FALSE,AOD,1.06,,,,,12085164f,12085164f,4/10/25 00:00,04cd8cc81_PFFW-FA22,,d5e5be06_2025-T4,0.9,D4,,,C/N,Shipped,PFFW FA22 Consumers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a45372ac,87,9/28/22 07:30,2209,17,26,21.7,29.10404,-90.2012,,"",1fdc9ded,1/18/23 00:00,Fourchon Mangrove Project/Sample Photos/1fdc9ded.bag_photo.190150.jpg,DS,2209,87,118,a45372ac,6333b032,2209-DS-87,CALSAP,1,f9a523f6,1.04,NA,NA,,Animal,4/10/25 13:17,12085164f,04cd8cc81_PFFW-FA22,F8,,FALSE,FALSE,AOD,1.06,,,,,12085164f,12085164f,4/14/25 00:00,04cd8cc81_PFFW-FA22,,b19292a6_2025-T4,3.4,E9,,ehj,S,Data recieved,PFFW Consumers FA22,4181,4181,366970,b19292a6_2025-T4,12085164f,K-214437.2,,,,,,,,,3.4, ,,,,,,,,,13.32099755,0.8473225,0.654892714,0.016578821,18.794,0.022266352,0.002043941,0.060115915,,
3096ab9a,16,9/27/22 12:40,2209,23,26.9,23.9,29.09944,-90.2381,,"",ad10c3ea,8/17/23 01:00,Fourchon Mangrove Project/Sample Photos/ad10c3ea.bag_photo.224850.jpg,DS,2209,16,135,3096ab9a,39396706,2209-DS-16,MENBER,1,1dbbc9cd2,1.03,NA,NA,,Animal,5/14/24 00:00,104580488,17ef23343_PFFW-FA22,B5,,FALSE,,,1.05,,,,,104580488,104580488,6/4/24 00:00,17ef23343_PFFW-FA22,B5,1016f0211_2024-T5,0.4,F3,,LW,C/N,Data recieved,PFFW priority 1 ,3954,3954,345582,1016f0211_2024-T5,104580488,Y19607.3,8.605480546,0.239648732,10.32930456,0.294269336,-23.34721896,0.138172093,35.83561344,0.854241261,0.4,,29.904,50.509,0.041317218,0.001217184,0.143342454,0.003582097,,,,,,,,,,,0.304295925,0.895524364
3096ab9a,16,9/27/22 12:40,2209,23,26.9,23.9,29.09944,-90.2381,,"",ad10c3ea,8/17/23 01:00,Fourchon Mangrove Project/Sample Photos/ad10c3ea.bag_photo.224850.jpg,DS,2209,16,135,3096ab9a,39396706,2209-DS-16,MENBER,1,1dbbc9cd2,1.03,NA,NA,,Animal,5/14/24 00:00,104580488,17ef23343_PFFW-FA22,B5,,FALSE,,,1.05,,,,,104580488,104580488,6/4/24 00:00,17ef23343_PFFW-FA22,B5,1016f0211_2024-T5,0.4,F3,,LW,C/N,Data recieved,PFFW priority 1 ,3955,3955,345607,010139743_2024-T5,104580488,K-209855.2,,,,,,,,,3.2,,,,,,,,,,11.45366785,0.696340313,0.488131138,0.010757773,11.228,0.015620196,0.001504312,0.047009757,,
3096ab9a,16,9/27/22 12:40,2209,23,26.9,23.9,29.09944,-90.2381,,"",ad10c3ea,8/17/23 01:00,Fourchon Mangrove Project/Sample Photos/ad10c3ea.bag_photo.224850.jpg,DS,2209,16,135,3096ab9a,39396706,2209-DS-16,MENBER,1,1dbbc9cd2,1.03,NA,NA,,Animal,5/14/24 00:00,104580488,17ef23343_PFFW-FA22,B5,,FALSE,,,1.05,,,,,104580488,104580488,7/12/24 00:00,17ef23343_PFFW-FA22,B5,010139743_2024-T5,3.2,A8,,LW,S,Data recieved,"PFFW priority 1 tray
",3955,3955,345607,010139743_2024-T5,104580488,K-209855.2,,,,,,,,,3.2,,,,,,,,,,11.45366785,0.696340313,0.488131138,0.010757773,11.228,0.015620196,0.001504312,0.047009757,,
3096ab9a,16,9/27/22 12:40,2209,23,26.9,23.9,29.09944,-90.2381,,"",ad10c3ea,8/17/23 01:00,Fourchon Mangrove Project/Sample Photos/ad10c3ea.bag_photo.224850.jpg,DS,2209,16,135,3096ab9a,39396706,2209-DS-16,MENBER,1,1dbbc9cd2,1.03,NA,NA,,Animal,5/14/24 00:00,104580488,17ef23343_PFFW-FA22,B5,,FALSE,,,1.05,,,,,104580488,104580488,7/12/24 00:00,17ef23343_PFFW-FA22,B5,010139743_2024-T5,3.2,A8,,LW,S,Data recieved,"PFFW priority 1 tray
",3954,3954,345582,1016f0211_2024-T5,104580488,Y19607.3,8.605480546,0.239648732,10.32930456,0.294269336,-23.34721896,0.138172093,35.83561344,0.854241261,0.4,,29.904,50.509,0.041317218,0.001217184,0.143342454,0.003582097,,,,,,,,,,,0.304295925,0.895524364
a5f74710,21,6/6/23 08:03,2305,47,29.5,22.2,29.131331,-90.167367,,"",2A88D609,7/25/24 11:26,,DS,2305,21,,a5f74710,66a87a1e,,EUCARG,1,1453f2b02,1.042,,,,Animal,8/1/24 00:00,c19b2e43,16412cf44_PFFW-SP23,G2,,FALSE,FALSE,JCM,1.106,,,,,c19b2e43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79464cf2,98,9/25/22 12:29,2209,,33.1,23.3,29.12692,-90.2252,,"",31d03a84,5/15/23 01:00,Fourchon Mangrove Project/Sample Photos/31d03a84.bag_photo.163240.jpg,DS,2209,98,139,79464cf2,569400cb,2209-DS-98,PENSETS,41,247e1e5f5,1.01,NA,NA,,Animal,5/24/24 00:00,133aa0594,17ef23343_PFFW-FA22,H7,dupe of H5,FALSE,TRUE,,3.8,,,,,133aa0594,133aa0594,6/4/24 00:00,17ef23343_PFFW-FA22,H7,1016f0211_2024-T5,0.3,F4,,LW,C/N,Data recieved,PFFW priority 1 ,3954,3954,345583,1016f0211_2024-T5,133aa0594,Y19608.3,4.835955001,0.237612691,16.6338401,0.532023547,-20.26919497,0.137905772,65.66345653,2.001822178,0.3,,36.078,70.014,0.04990152,0.001672261,0.19699037,0.006320297,,,,,,,,,,,0.557420414,2.106765526
79464cf2,98,9/25/22 12:29,2209,,33.1,23.3,29.12692,-90.2252,,"",31d03a84,5/15/23 01:00,Fourchon Mangrove Project/Sample Photos/31d03a84.bag_photo.163240.jpg,DS,2209,98,139,79464cf2,569400cb,2209-DS-98,PENSETS,41,247e1e5f5,1.01,NA,NA,,Animal,5/24/24 00:00,133aa0594,17ef23343_PFFW-FA22,H7,dupe of H5,FALSE,TRUE,,3.8,,,,,133aa0594,133aa0594,6/4/24 00:00,17ef23343_PFFW-FA22,H7,1016f0211_2024-T5,0.3,F4,,LW,C/N,Data recieved,PFFW priority 1 ,3955,3955,345625,010139743_2024-T5,133aa0594,K-209879.2,,,,,,,,,3.5,,,,,,,,,,8.399776552,0.695121312,0.768904988,0.004113393,20.626,0.026911675,0.002311203,0.066034382,,
79464cf2,98,9/25/22 12:29,2209,,33.1,23.3,29.12692,-90.2252,,"",31d03a84,5/15/23 01:00,Fourchon Mangrove Project/Sample Photos/31d03a84.bag_photo.163240.jpg,DS,2209,98,139,79464cf2,569400cb,2209-DS-98,PENSETS,41,247e1e5f5,1.01,NA,NA,,Animal,5/24/24 00:00,133aa0594,17ef23343_PFFW-FA22,H7,dupe of H5,FALSE,TRUE,,3.8,,,,,133aa0594,133aa0594,7/12/24 00:00,17ef23343_PFFW-FA22,H7,010139743_2024-T5,3.5,C2,,LW,S,Data recieved,"PFFW priority 1 tray
",3955,3955,345625,010139743_2024-T5,133aa0594,K-209879.2,,,,,,,,,3.5,,,,,,,,,,8.399776552,0.695121312,0.768904988,0.004113393,20.626,0.026911675,0.002311203,0.066034382,,
79464cf2,98,9/25/22 12:29,2209,,33.1,23.3,29.12692,-90.2252,,"",31d03a84,5/15/23 01:00,Fourchon Mangrove Project/Sample Photos/31d03a84.bag_photo.163240.jpg,DS,2209,98,139,79464cf2,569400cb,2209-DS-98,PENSETS,41,247e1e5f5,1.01,NA,NA,,Animal,5/24/24 00:00,133aa0594,17ef23343_PFFW-FA22,H7,dupe of H5,FALSE,TRUE,,3.8,,,,,133aa0594,133aa0594,7/12/24 00:00,17ef23343_PFFW-FA22,H7,010139743_2024-T5,3.5,C2,,LW,S,Data recieved,"PFFW priority 1 tray
",3954,3954,345583,1016f0211_2024-T5,133aa0594,Y19608.3,4.835955001,0.237612691,16.6338401,0.532023547,-20.26919497,0.137905772,65.66345653,2.001822178,0.3,,36.078,70.014,0.04990152,0.001672261,0.19699037,0.006320297,,,,,,,,,,,0.557420414,2.106765526
bac32223,112,9/28/22 11:32,2209,28.5,26.6,24.4,29.15986,-90.1909,,"",fa0154a3,1/12/23 00:00,,DS,2209,112,23,bac32223,39396706,2209-DS-112,MENBER,3,23MENBER,1.03,NA,NA,,"Animal",5/31/24 00:00,07213309b,15a7e3338_PFFW-FA22,E9,,,FALSE,,1.04,,,,,07213309b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7b5df75,13,9/26/22 07:50,2209,51,31.1,17.6,29.12913,-90.1568,,"",cd9c050d,1/20/23 00:00,Fourchon Mangrove Project/Sample Photos/cd9c050d.bag_photo.171828.jpg,DS,2209,13,47,a7b5df75,03007a24,2209-DS-13,PALSP,4,1e9f8fff3,0.98,NA,NA,,Animal,5/14/24 00:00,0576e3bff,20a47b269_PFFW-FA22,B6,,FALSE,,,0.99,,,,,0576e3bff,0576e3bff,6/4/24 00:00,20a47b269_PFFW-FA22,B6,1016f0211_2024-T5,0.5,F5,,LW,C/N,Data recieved,PFFW priority 1 ,3954,3954,345584,1016f0211_2024-T5,0576e3bff,Y19609.3,6.654294355,0.238871377,6.95146641,0.172193167,-20.54622039,0.137934713,33.80581847,0.929441845,0.5,,25.186,59.848,0.034757332,0.000885863,0.169029092,0.004756585,,,,,,,,,,,0.177172545,0.951317057
a7b5df75,13,9/26/22 07:50,2209,51,31.1,17.6,29.12913,-90.1568,,"",cd9c050d,1/20/23 00:00,Fourchon Mangrove Project/Sample Photos/cd9c050d.bag_photo.171828.jpg,DS,2209,13,47,a7b5df75,03007a24,2209-DS-13,PALSP,4,1e9f8fff3,0.98,NA,NA,,Animal,5/14/24 00:00,0576e3bff,20a47b269_PFFW-FA22,B6,,FALSE,,,0.99,,,,,0576e3bff,0576e3bff,6/4/24 00:00,20a47b269_PFFW-FA22,B6,1016f0211_2024-T5,0.5,F5,,LW,C/N,Data recieved,PFFW priority 1 ,3955,3955,345674,010139743_2024-T5,0576e3bff,K-209956.2,,,,,,,,,3,,,,,,,,,,10.98319738,0.900990332,0.813395832,0.013587213,17.882,0.024401875,0.002473998,0.0824666,,
a7b5df75,13,9/26/22 07:50,2209,51,31.1,17.6,29.12913,-90.1568,,"",cd9c050d,1/20/23 00:00,Fourchon Mangrove Project/Sample Photos/cd9c050d.bag_photo.171828.jpg,DS,2209,13,47,a7b5df75,03007a24,2209-DS-13,PALSP,4,1e9f8fff3,0.98,NA,NA,,Animal,5/14/24 00:00,0576e3bff,20a47b269_PFFW-FA22,B6,,FALSE,,,0.99,,,,,0576e3bff,0576e3bff,7/17/24 00:00,20a47b269_PFFW-FA22,,010139743_2024-T5,3,G3,,L,S,Data recieved,"PFFW priority 1 tray
",3955,3955,345674,010139743_2024-T5,0576e3bff,K-209956.2,,,,,,,,,3,,,,,,,,,,10.98319738,0.900990332,0.813395832,0.013587213,17.882,0.024401875,0.002473998,0.0824666,,
a7b5df75,13,9/26/22 07:50,2209,51,31.1,17.6,29.12913,-90.1568,,"",cd9c050d,1/20/23 00:00,Fourchon Mangrove Project/Sample Photos/cd9c050d.bag_photo.171828.jpg,DS,2209,13,47,a7b5df75,03007a24,2209-DS-13,PALSP,4,1e9f8fff3,0.98,NA,NA,,Animal,5/14/24 00:00,0576e3bff,20a47b269_PFFW-FA22,B6,,FALSE,,,0.99,,,,,0576e3bff,0576e3bff,7/17/24 00:00,20a47b269_PFFW-FA22,,010139743_2024-T5,3,G3,,L,S,Data recieved,"PFFW priority 1 tray
",3954,3954,345584,1016f0211_2024-T5,0576e3bff,Y19609.3,6.654294355,0.238871377,6.95146641,0.172193167,-20.54622039,0.137934713,33.80581847,0.929441845,0.5,,25.186,59.848,0.034757332,0.000885863,0.169029092,0.004756585,,,,,,,,,,,0.177172545,0.951317057
8245cd67,102,5/22/23 12:32,2305,31,27.9,31.4,29.126512,-90.168268,,"",26702618,7/25/24 12:22,,DS,2305,102,,8245cd67,c8704bae,,PENAZTS,9,0ecfb783f,1.033,,,,Animal,8/1/24 00:00,b3263edd,16412cf44_PFFW-SP23,F1,,FALSE,FALSE,JCM,4.534,,,,,b3263edd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245cd67,102,5/22/23 12:32,2305,31,27.9,31.4,29.126512,-90.168268,,"",26702618,7/25/24 12:22,,DS,2305,102,,8245cd67,c8704bae,,PENAZTS,9,0ecfb783f,1.033,,,,Animal,8/1/24 00:00,b545ae6b,231bb0bd6_PFFW-SP23,D2,,,TRUE,JCM,4.534,,,,,b545ae6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245cd67,102,5/22/23 12:32,2305,31,27.9,31.4,29.126512,-90.168268,,"",26702618,7/25/24 12:22,,DS,2305,102,,8245cd67,c8704bae,,PENAZTS,9,0ecfb783f,1.033,,,,Animal,8/1/24 00:00,e47bf922,231bb0bd6_PFFW-SP23,D3,,,TRUE,JCM,4.534,,,,,e47bf922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54b8fc49,38,9/28/22 10:25,2209,43,24.4,22.1,29.15558,-90.191,,"",c677660e,1/18/23 00:00,Fourchon Mangrove Project/Sample Photos/c677660e.bag_photo.190437.jpg,DS,2209,38,18,54b8fc49,65ca2194,2209-DS-38,SYMPLA,2,8618e05e,0.99,NA,NA,,Animal,5/14/24 00:00,240b27d8f,0c01f46a8_PFFW-FA22,G1,,FALSE,,,1.28,,,,,240b27d8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245cd67,102,5/22/23 12:32,2305,31,27.9,31.4,29.126512,-90.168268,,"",BD0FBCBB,7/25/24 12:29,,DS,2305,102,,8245cd67,03007a24,,PALSP,3,1b7a53fb8,1.04,,,,Animal,5/21/25 18:39,f18775a1,d15a2b41_PFFW-SP23,G10,,FALSE,FALSE,HL,1.127,,,,,f18775a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bac32223,112,9/28/22 11:32,2209,28.5,26.6,24.4,29.15986,-90.1909,,"",daf01efb,1/12/23 00:00,,DS,2209,112,23,bac32223,03007a24,2209-DS-112,PALSP,1,23PALSP,1.02,NA,NA,,"Animal",5/31/24 00:00,0d80d25ab,15a7e3338_PFFW-FA22,E4,,,FALSE,,1.05,,,,,0d80d25ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245cd67,102,5/22/23 12:32,2305,31,27.9,31.4,29.126512,-90.168268,,"",0DCF2607,7/25/24 12:28,,DS,2305,102,,8245cd67,569400cb,,PENSETS,6,0818b7555,1.026,,,,Animal,5/23/25 10:25,a4bfd84d,d15a2b41_PFFW-SP23,J5,,FALSE,FALSE,HL,1.398,,,,,a4bfd84d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54b8fc49,38,9/28/22 10:25,2209,43,24.4,22.1,29.15558,-90.191,,"",fc9c09b0,1/18/23 00:00,Fourchon Mangrove Project/Sample Photos/fc9c09b0.bag_photo.190536.jpg,DS,2209,38,18,54b8fc49,39396706,2209-DS-38,MENBER,2,806faeb1,0.99,NA,NA,,Animal,5/14/24 00:00,2516e12d4,0c01f46a8_PFFW-FA22,G2,,FALSE,,,1.62,,,,,2516e12d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63a3df23,98,5/24/23 05:02,2305,13,28.4,26.2,29.127152,-90.225296,,"",0B27E878,8/5/24 16:30,,DS,2305,98,,63a3df23,456c4c29,,CLIVIT,1,0217bc154,1.023,,,,Animal,8/8/24 00:00,e344b5d1,16412cf44_PFFW-SP23,I3,,FALSE,FALSE,JCM,1.267,,,,,e344b5d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bac32223,112,9/28/22 11:32,2209,28.5,26.6,24.4,29.15986,-90.1909,,"",ba68f710,1/12/23 00:00,,DS,2209,112,23,bac32223,1d3cc7d1,2209-DS-112,CTEBOL,1,23CTEBOL,1.01,NA,NA,,"Animal",5/31/24 00:00,24176e494,15a7e3338_PFFW-FA22,E6,,,FALSE,,1.02,,,,,24176e494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63a3df23,98,5/24/23 05:02,2305,13,28.4,26.2,29.127152,-90.225296,,"",10478B4B,8/5/24 16:30,,DS,2305,98,,63a3df23,6333b032,,CALSAP,2,1df2fdd42,1.013,,,,Animal,5/23/25 17:14,c38bd1fc,f2ab7b75_PFFW-SP23,A5,,FALSE,FALSE,,3.068,,,,,c38bd1fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63a3df23,98,5/24/23 05:02,2305,13,28.4,26.2,29.127152,-90.225296,,"",10478B4B,8/5/24 16:30,,DS,2305,98,,63a3df23,6333b032,,CALSAP,2,1df2fdd42,1.013,,,,Animal,8/8/24 00:00,e4aecc00,231bb0bd6_PFFW-SP23,F2,,FALSE,TRUE,JCM,3.068,,,,,e4aecc00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
